,name,tags,state,_runtime,_step,_timestamp,_wandb,inference_time,taxonomy_mapping_based,training_time,group,system,scenario,base_scenario,database_name,sql_file_path,meta_file_path,groundtruth_mapping_path,m_attr_f1,m_attr_precision,m_attr_recall,m_cls_f1,m_cls_precision,m_cls_recall,m_rel_f1,m_rel_precision,m_rel_recall,n_attr_f1,n_attr_precision,n_attr_recall,n_cls_f1,n_cls_precision,n_cls_recall,n_rel_f1,n_rel_precision,n_rel_recall
10,curious-wildflower-627,w3c_no_pk,finished,1.924921,2,1732613724.982936,{'runtime': 1},0.5139389038085938,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,boolean_relation,denormalized__boolean_relation__process,train_data/denormalized/boolean_relation/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/process/mapping.json,0.16666666666666669,1.0,0.09090909090909093,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
11,hearty-dragon-628,w3c_no_pk,finished,1.439721,2,1732613728.994692,{'runtime': 1},0.4360508918762207,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,software,boolean_relation,denormalized__boolean_relation__software,train_data/denormalized/boolean_relation/software/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/boolean_relation/software/mapping.json,0.33333333333333337,1.0,0.2,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
12,trim-fog-629,w3c_no_pk,finished,1.438963,2,1732613733.247401,{'runtime': 1},0.4444558620452881,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person,composite_attributes,denormalized__composite_attributes__person,train_data/denormalized/composite_attributes/person/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/composite_attributes/person/mapping.json,0.4,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
13,denim-plasma-630,w3c_no_pk,finished,1.672076,2,1732613737.92325,{'runtime': 1},0.4854657649993897,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__library,train_data/denormalized/multiple_concepts_same_table/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/library/mapping.json,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.0,0.0
14,northern-cloud-631,w3c_no_pk,finished,1.927187,2,1732613742.4617238,{'runtime': 1},0.6303627490997314,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,person_organization,multiple_concepts_same_table,denormalized__multiple_concepts_same_table__person_organization,train_data/denormalized/multiple_concepts_same_table/person_organization/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/multiple_concepts_same_table/person_organization/mapping.json,0.8750000000000001,1.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,solar-cherry-632,w3c_no_pk,finished,1.775057,2,1732613746.831424,{'runtime': 1},0.47794389724731445,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,process,relation_of_concepts_in_same_table,denormalized__relation_of_concepts_in_same_table__process,train_data/denormalized/relation_of_concepts_in_same_table/process/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/relation_of_concepts_in_same_table/process/mapping.json,0.7272727272727273,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,proud-dragon-633,w3c_no_pk,finished,1.605629,2,1732613751.084125,{'runtime': 1},0.4753990173339844,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,friendship,same_concept_in_same_table,denormalized__same_concept_in_same_table__friendship,train_data/denormalized/same_concept_in_same_table/friendship/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_in_same_table/friendship/mapping.json,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,rich-shadow-634,w3c_no_pk,finished,1.5392169999999998,2,1732613755.367488,{'runtime': 1},0.470991849899292,"{'f1': 0, 'precision': 0, 'recall': 0}",0,denormalized,d2rmapper,library,same_concept_multiple_tables,denormalized__same_concept_multiple_tables__library,train_data/denormalized/same_concept_multiple_tables/library/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/denormalized/same_concept_multiple_tables/library/mapping.json,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
18,dark-music-635,w3c_no_pk,finished,1.5804939999999998,2,1732613759.716015,{'runtime': 1},0.5019059181213379,"{'f1': 1, 'precision': 1, 'recall': 1}",0,nm_tables,d2rmapper,group_1,additional_attributes,nm_tables__additional_attributes__group_1,train_data/nm_tables/additional_attributes/group_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/additional_attributes/group_1/mapping.json,0.6,1.0,0.42857142857142855,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,young-totem-636,w3c_no_pk,finished,1.693068,2,1732613764.164833,{'runtime': 1},0.610443115234375,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,university_1,composite_keys,nm_tables__composite_keys__university_1,train_data/nm_tables/composite_keys/university_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/composite_keys/university_1/mapping.json,0.16666666666666669,1.0,0.09090909090909093,0.4,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
20,amber-grass-637,w3c_no_pk,finished,1.770518,2,1732613768.640513,{'runtime': 1},0.6845781803131104,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,course_requirement,general,nm_tables__general__course_requirement,train_data/nm_tables/general/course_requirement/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/course_requirement/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
21,royal-bird-638,w3c_no_pk,finished,1.642313,2,1732613773.3165991,{'runtime': 1},0.4934861660003662,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,customer_preference,general,nm_tables__general__customer_preference,train_data/nm_tables/general/customer_preference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/customer_preference/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
22,logical-night-639,w3c_no_pk,finished,1.676667,2,1732613777.654689,{'runtime': 1},0.5473709106445312,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,employee_skill,general,nm_tables__general__employee_skill,train_data/nm_tables/general/employee_skill/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/employee_skill/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
23,electric-wave-640,w3c_no_pk,finished,1.66899,2,1732613782.083263,{'runtime': 1},0.5129599571228027,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,person_conference,general,nm_tables__general__person_conference,train_data/nm_tables/general/person_conference/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/person_conference/mapping.json,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5
24,worldly-deluge-641,w3c_no_pk,finished,1.623455,2,1732613786.379027,{'runtime': 1},0.5277678966522217,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,product_feature,general,nm_tables__general__product_feature,train_data/nm_tables/general/product_feature/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/general/product_feature/mapping.json,0.5,1.0,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.6666666666666666,0.0,0.0,0.0
25,happy-hill-642,w3c_no_pk,finished,1.991887,2,1732613791.102437,{'runtime': 1},0.6465721130371094,"{'f1': 0, 'precision': 0, 'recall': 0}",0,nm_tables,d2rmapper,student_instructor_1,trinary_relation,nm_tables__trinary_relation__student_instructor_1,train_data/nm_tables/trinary_relation/student_instructor_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/nm_tables/trinary_relation/student_instructor_1/mapping.json,0.625,1.0,0.4545454545454546,0.8571428571428571,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.6,0.75,0.0,0.0,0.0
26,dutiful-planet-643,w3c_no_pk,finished,1.991399,2,1732613796.072788,{'runtime': 1},0.5456819534301758,"{'f1': 0, 'precision': 0, 'recall': 0}",0,normalized,d2rmapper,person_address,strong_normalization,normalized__strong_normalization__person_address,train_data/normalized/strong_normalization/person_address/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/normalized/strong_normalization/person_address/mapping.json,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.0,0.0,0.0
27,iconic-forest-644,w3c_no_pk,finished,1.719769,2,1732613800.355131,{'runtime': 1},0.6042399406433105,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,complete_redundancy,hierarchy__complete_redundancy__reviewer_1,train_data/hierarchy/complete_redundancy/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/complete_redundancy/reviewer_1/mapping.json,0.5454545454545454,1.0,0.375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
28,smooth-bee-645,w3c_no_pk,finished,1.432327,2,1732613804.399821,{'runtime': 1},0.4517228603363037,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,denormalized,hierarchy__denormalized__reviewer_1,train_data/hierarchy/denormalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/denormalized/reviewer_1/mapping.json,0.7499999999999999,1.0,0.6,0.5,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0
29,worldly-lake-646,w3c_no_pk,finished,1.57271,2,1732613808.830945,{'runtime': 1},0.5042691230773926,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,normalized,hierarchy__normalized__reviewer_1,train_data/hierarchy/normalized/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/normalized/reviewer_1/mapping.json,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
30,vibrant-water-647,w3c_no_pk,finished,1.486649,2,1732613812.97045,{'runtime': 1},0.48036813735961914,"{'f1': 0, 'precision': 0, 'recall': 0}",0,hierarchy,d2rmapper,mapping,two_tables,hierarchy__two_tables__reviewer_1,train_data/hierarchy/two_tables/reviewer_1/schema.sql,./evaluator/mapping_parser/d2rq_mapping/base_meta.json,train_data/hierarchy/two_tables/reviewer_1/mapping.json,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,1.0,1.0,1.0,1.0
31,radiant-star-648,w3c_no_pk,finished,14.188951,2,1732613829.932257,{'runtime': 14},1.1641192436218262,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,original,rba,real_world__rba__original,./real-world/rba/create.sql,./real-world/rba/mappings/meta.json,./real-world/rba/mappings,0.5390625,0.9324324324324323,0.3791208791208791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,devout-pyramid-649,w3c_no_pk,finished,19.456826,2,1732613857.0387242,{'runtime': 19},1.4407570362091064,"{'f1': 0, 'precision': 0, 'recall': 0}",0,real_world,d2rmapper,original,mondial,real_world__mondial__original,./real-world/mondial/real_world__mondial__original.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.5168539325842697,0.8117647058823529,0.3791208791208791,0.4473684210526315,0.5483870967741935,0.37777777777777777,0.0,0.0,0.0,0.022140221402214024,0.033707865168539325,0.016483516483516484,0.43037974683544306,0.5151515151515151,0.3695652173913043,0.0,0.0,0.0
33,robust-lake-650,w3c_no_pk,finished,19.679495,2,1732613881.020813,{'runtime': 19},1.3790247440338137,"{'f1': 1, 'precision': 1, 'recall': 1}",0,real_world,d2rmapper,fk,mondial,real_world__mondial__fk,./real-world/mondial/real_world__mondial__fk.sql,./real-world/mondial/mappings/meta.json,./real-world/mondial/mappings,0.5168539325842697,0.8117647058823529,0.3791208791208791,0.4473684210526315,0.5483870967741935,0.37777777777777777,0.3953488372093024,0.32075471698113206,0.5151515151515151,0.022140221402214024,0.033707865168539325,0.016483516483516484,0.43037974683544306,0.5151515151515151,0.3695652173913043,0.101010101010101,0.07575757575757576,0.15151515151515152
